,theta,sal,depth,nitrate,lon,lat,date,year,month,day,profile,cruise,vessel,density
8401,   1.1551,  34.6808,3920,    36.09,149.667,40.0243333333, 2012/08/01,2012.0,8.0,1.0,279.0, 12-06, R/V Ryofu Maru,27.6482984911
8402,   1.1251,  34.6841,4170,    35.76,149.667,40.0243333333, 2012/08/01,2012.0,8.0,1.0,279.0, 12-06, R/V Ryofu Maru,27.6529763739
8403,   1.1049,  34.6862,4420,    35.66,149.667,40.0243333333, 2012/08/01,2012.0,8.0,1.0,279.0, 12-06, R/V Ryofu Maru,27.6560224052
8404,   1.0891,  34.6880,4670,    35.51,149.667,40.0243333333, 2012/08/01,2012.0,8.0,1.0,279.0, 12-06, R/V Ryofu Maru,27.6585272723
8405,   1.0763,  34.6895,4920,    35.46,149.667,40.0243333333, 2012/08/01,2012.0,8.0,1.0,279.0, 12-06, R/V Ryofu Maru,27.6605876757
8406,   1.0704,  34.6901,5169,    35.35,149.667,40.0243333333, 2012/08/01,2012.0,8.0,1.0,279.0, 12-06, R/V Ryofu Maru,27.6614636472
8407,   1.0659,  34.6906,5460,    35.42,149.667,40.0243333333, 2012/08/01,2012.0,8.0,1.0,279.0, 12-06, R/V Ryofu Maru,27.6621653448
8408,  20.4752,  32.7304,0,     0.00,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,22.8134331632
8409,  18.6009,  33.4054,10,     0.00,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,23.7989227393
8410,  10.9138,  34.1145,50,    11.16,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,25.9816770864
8411,   8.8484,  34.0750,100,    14.54,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,26.2961093486
8412,   6.4773,  33.7838,149,    18.52,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,26.4081813929
8413,   5.7814,  33.8077,200,    24.12,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,26.5144333007
8414,   5.1799,  33.8346,251,    29.15,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,26.6068090764
8415,   4.8835,  33.9074,301,    32.39,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,26.6977398638
8416,   4.3477,  34.0038,400,    37.33,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,26.8320323405
8417,   4.0814,  34.1215,501,    39.81,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,26.9527784885
8418,   3.7069,  34.1965,600,    41.17,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,27.049826845
8419,   3.7069,  34.1965,600,    40.93,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,27.049826845
8420,   3.6048,  34.2822,700,    41.46,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,27.1276814199
8421,   3.3173,  34.3351,801,    41.77,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,27.1971799772
8422,   3.0302,  34.3816,903,    42.26,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,27.2606484398
8423,   2.8706,  34.4119,1002,    42.40,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,27.2990615049
8424,   2.4817,  34.4626,1201,    42.81,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,27.3730753849
8425,   2.2379,  34.5062,1403,    42.72,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,27.4279784732
8426,   2.0663,  34.5440,1602,    42.08,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,27.4718773041
8427,   1.9153,  34.5757,1802,    41.41,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,27.5089869459
8428,   1.7459,  34.6037,2003,    40.59,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,27.5442795825
8429,   1.6293,  34.6213,2203,    39.80,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,27.5670423105
8430,   1.5326,  34.6348,2402,    39.43,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,27.5849232063
8431,   1.4544,  34.6456,2603,    38.71,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,27.5992079001
8432,   1.3737,  34.6559,2802,    38.20,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,27.6131974604
8433,   1.3737,  34.6559,2802,    38.16,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,27.6131974604
8434,   1.3141,  34.6632,3002,    37.55,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,27.6232336201
8435,   1.2602,  34.6693,3252,    37.33,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,27.6318719335
8436,   1.2081,  34.6750,3501,    36.82,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,27.640031201
8437,   1.1678,  34.6796,3751,    36.46,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,27.6464722782
8438,   1.1331,  34.6831,4001,    36.24,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,27.651634116
8439,   1.1075,  34.6858,4252,    35.89,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,27.6555269556
8440,   1.0898,  34.6878,4501,    35.76,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,27.6583202401
8441,   1.0778,  34.6891,4752,    35.47,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,27.660167093
8442,   1.0685,  34.6903,5002,    35.45,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,27.6617510678
8443,   1.0599,  34.6911,5250,    35.26,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,27.662967317
8444,   1.0584,  34.6911,5340,    35.28,150.3435,40.0035, 2012/08/01,2012.0,8.0,1.0,280.0, 12-06, R/V Ryofu Maru,27.6630678114
8445,  21.4297,  33.6760,0,     0.00,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,23.265662629
8446,  19.8414,  33.8336,11,     0.01,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,23.8061961039
8447,   8.5324,  33.5444,52,    12.45,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,25.9322906744
8448,   4.3175,  33.5325,101,    20.40,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,26.4631046879
8449,   3.2474,  33.5113,151,    25.79,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,26.5506985054
8450,   3.6039,  33.6561,201,    31.62,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,26.6321062384
8451,   3.6039,  33.6561,201,    31.73,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,26.6321062384
8452,   3.9860,  33.8030,252,    33.91,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,26.7107534187
8453,   4.3652,  33.9926,331,    36.48,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,26.8213388134
8454,   4.3937,  34.1254,432,    38.29,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,26.9231424644
8455,   4.0618,  34.2137,532,    39.95,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,27.027661981
8456,   3.6246,  34.2530,632,    41.18,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,27.1026299485
8457,   3.4044,  34.3116,733,    41.73,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,27.1703000372
8458,   3.1898,  34.3531,831,    42.16,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,27.2233789628
8459,   2.9389,  34.3945,932,    42.64,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,27.2791390194
8460,   2.7058,  34.4321,1073,    42.91,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,27.3296194777
8461,   2.4148,  34.4849,1273,    42.86,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,27.3964284871
8462,   2.1570,  34.5285,1472,    42.37,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,27.4522814277
8463,   1.9705,  34.5636,1673,    41.87,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,27.4950434888
8464,   1.8175,  34.5908,1872,    40.94,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,27.5285543124
8465,   1.6937,  34.6108,2073,    40.38,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,27.5538685588
8466,   1.5728,  34.6289,2273,    39.57,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,27.5772737251
8467,   1.4884,  34.6409,2473,    38.90,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,27.5930026951
8468,   1.4170,  34.6503,2673,    38.54,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,27.6056424027
8469,   1.3528,  34.6585,2871,    37.89,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,27.6167537783
8470,   1.3528,  34.6585,2871,    37.96,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,27.6167537783
8471,   1.2936,  34.6656,3082,    37.54,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,27.6265871098
8472,   1.2366,  34.6720,3331,    36.97,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,27.6356662995
8473,   1.1912,  34.6770,3581,    35.70,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,27.6427914224
8474,   1.1553,  34.6807,3832,    36.19,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,27.6482049362
8475,   1.1264,  34.6838,4082,    35.93,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,27.6526484178
8476,   1.1029,  34.6864,4332,    36.44,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,27.6563173877
8477,   1.0873,  34.6882,4582,    35.62,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,27.6588083952
8478,   1.0782,  34.6893,4833,    35.55,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,27.6603000722
8479,   1.0705,  34.6901,5082,    35.46,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,27.6614569332
8480,   1.0639,  34.6907,5333,    35.41,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,27.6623794248
8481,   1.0624,  34.6909,5435,    35.27,151.000666667,40.018, 2012/08/01,2012.0,8.0,1.0,281.0, 12-06, R/V Ryofu Maru,27.6626398783
8482,  21.7789,  33.8597,0,     0.00,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,23.3071774822
8483,  21.4569,  33.8519,11,     0.00,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,23.3897019126
8484,   9.3324,  33.6704,50,    11.71,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,25.9054420895
8485,   7.9946,  33.9209,98,    15.04,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,26.3055592671
8486,   8.2736,  34.1338,150,    22.95,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,26.4299398798
8487,   5.1937,  33.7334,200,    23.21,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,26.5255755201
8488,   3.0735,  33.5493,251,    29.09,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,26.5964814555
8489,   3.0618,  33.6083,282,    32.47,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,26.6443232524
8490,   5.0015,  34.0256,370,    34.09,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,26.7775652715
8491,   4.5456,  34.1183,471,    37.37,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,26.9012096526
8492,   3.8431,  34.1555,570,    40.25,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,27.0038522163
8493,   3.2545,  34.1954,673,    42.36,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,27.0923344313
8494,   3.2386,  34.2798,770,    42.19,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,27.160724057
8495,   3.1607,  34.3436,872,    42.19,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,27.2185410155
8496,   2.9282,  34.3835,971,    42.55,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,27.2713689501
8497,   2.6838,  34.4410,1132,    42.73,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,27.3386032274
8498,   2.3724,  34.4909,1331,    42.65,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,27.4047357798
8499,   2.1523,  34.5320,1531,    42.36,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,27.4554460392
8500,   1.9695,  34.5642,1731,    41.76,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,27.4955997467
8501,   1.8226,  34.5899,1930,    41.13,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,27.5274469738
8502,   1.6869,  34.6122,2131,    40.39,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,27.5554941919
8503,   1.5693,  34.6297,2331,    39.67,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,27.5781689286
8504,   1.4768,  34.6426,2531,    38.86,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,27.5951983188
8505,   1.4010,  34.6528,2731,    38.35,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,27.608780616
8506,   1.3409,  34.6603,2931,    37.71,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,27.6190315351
8507,   1.3409,  34.6603,2931,    37.84,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,27.6190315351
8508,   1.2812,  34.6674,3169,    37.30,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,27.6288912722
8509,   1.2315,  34.6729,3420,    36.92,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,27.6367382439
8510,   1.1874,  34.6777,3670,    36.44,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,27.6436115771
8511,   1.1558,  34.6811,3921,    36.19,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,27.648490479
8512,   1.1270,  34.6841,4170,    35.84,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,27.6528474719
8513,   1.1035,  34.6867,4421,    35.65,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,27.6565166418
8514,   1.0884,  34.6884,4671,    35.55,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,27.6588941659
8515,   1.0779,  34.6896,4922,    35.47,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,27.6605600532
8516,   1.0723,  34.6904,5168,    35.47,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,27.6615758743
8517,   1.0670,  34.6909,5420,    35.35,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,27.6623313665
8518,   1.0642,  34.6910,5672,    35.32,151.680833333,40.0303333333, 2012/08/02,2012.0,8.0,2.0,282.0, 12-06, R/V Ryofu Maru,27.66259913
8519,  23.8021,  34.0125,0,     0.06,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,22.8462154042
8520,  22.5887,  34.1547,12,     0.07,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,23.301016108
8521,  15.8104,  34.3015,51,     4.30,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,25.1368985158
8522,  12.5691,  34.3827,102,    13.64,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,25.8797338972
8523,  10.1949,  34.2169,152,    15.42,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,26.1859801392
8524,  10.1949,  34.2169,152,    15.40,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,26.1859801392
8525,   8.5732,  34.0535,201,    16.47,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,26.3219881264
8526,   6.8145,  33.8802,252,    20.20,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,26.4392582665
8527,   5.6991,  33.8409,302,    25.36,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,26.5505021319
8528,   5.0029,  33.9524,402,    32.52,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,26.7197554078
8529,   4.1752,  34.0070,502,    37.54,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,26.8526200578
8530,   4.0378,  34.1279,602,    39.61,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,26.9623119749
8531,   3.7074,  34.1855,702,    41.25,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,27.04107233
8532,   3.4598,  34.2673,802,    41.52,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,27.1299103846
8533,   3.0068,  34.3048,903,    42.44,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,27.2018341339
8534,   3.0696,  34.3834,1002,    42.06,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,27.2584836192
8535,   2.6638,  34.4473,1202,    42.65,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,27.3453431907
8536,   2.3697,  34.4974,1402,    42.60,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,27.4101303021
8537,   2.1397,  34.5361,1602,    42.16,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,27.4597232095
8538,   1.9661,  34.5668,1802,    35.84,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,27.4979370721
8539,   1.8061,  34.5929,2002,    41.05,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,27.5310987808
8540,   1.6698,  34.6142,2203,    40.21,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,27.5583670981
8541,   1.5724,  34.6292,2402,    39.40,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,27.5775424482
8542,   1.4757,  34.6429,2602,    38.66,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,27.5955172174
8543,   1.4020,  34.6526,2802,    38.17,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,27.6085496384
8544,   1.3425,  34.6601,3001,    37.64,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,27.618758933
8545,   1.2800,  34.6675,3251,    37.12,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,27.6290548961
8546,   1.2295,  34.6731,3502,    36.76,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,27.6370363458
8547,   1.1862,  34.6778,3752,    36.32,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,27.643773813
8548,   1.1477,  34.6818,4002,    36.16,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,27.649602038
8549,   1.1211,  34.6848,4251,    36.03,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,27.6538070567
8550,   1.0996,  34.6870,4502,    35.63,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,27.6570198117
8551,   1.0857,  34.6886,4752,    35.51,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,27.6592358804
8552,   1.0764,  34.6898,5001,    35.39,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,27.6608207657
8553,   1.0695,  34.6905,5253,    35.43,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,27.6618438246
8554,   1.0644,  34.6910,5498,    35.47,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,27.6625857174
8555,   1.0643,  34.6909,5516,    35.35,152.3395,40.014, 2012/08/02,2012.0,8.0,2.0,283.0, 12-06, R/V Ryofu Maru,27.6625124828
8556,  23.4187,  34.0404,0,     0.03,153.007666667,40.0046666667, 2012/08/02,2012.0,8.0,2.0,284.0, 12-06, R/V Ryofu Maru,22.9784560577
8557,  21.5456,  34.0584,12,     0.00,153.007666667,40.0046666667, 2012/08/02,2012.0,8.0,2.0,284.0, 12-06, R/V Ryofu Maru,23.5197400627
8558,  15.5130,  34.4267,52,     7.57,153.007666667,40.0046666667, 2012/08/02,2012.0,8.0,2.0,284.0, 12-06, R/V Ryofu Maru,25.2986202628
8559,  12.9614,  34.4240,104,    14.79,153.007666667,40.0046666667, 2012/08/02,2012.0,8.0,2.0,284.0, 12-06, R/V Ryofu Maru,25.8342476215
8560,  10.1462,  34.1965,152,    15.13,153.007666667,40.0046666667, 2012/08/02,2012.0,8.0,2.0,284.0, 12-06, R/V Ryofu Maru,26.1784980796
8561,   8.1614,  34.0052,202,    16.63,153.007666667,40.0046666667, 2012/08/02,2012.0,8.0,2.0,284.0, 12-06, R/V Ryofu Maru,26.3465862583
8562,   6.7428,  33.8518,253,    19.65,153.007666667,40.0046666667, 2012/08/02,2012.0,8.0,2.0,284.0, 12-06, R/V Ryofu Maru,26.4265870992
8563,   4.1750,  33.6492,333,    25.66,153.007666667,40.0046666667, 2012/08/02,2012.0,8.0,2.0,284.0, 12-06, R/V Ryofu Maru,26.5699885603
8564,   5.0569,  33.9942,432,    33.39,153.007666667,40.0046666667, 2012/08/02,2012.0,8.0,2.0,284.0, 12-06, R/V Ryofu Maru,26.7465364118
8565,   4.6880,  34.1152,533,    36.48,153.007666667,40.0046666667, 2012/08/02,2012.0,8.0,2.0,284.0, 12-06, R/V Ryofu Maru,26.8832112399
8566,   4.2106,  34.1834,632,    39.03,153.007666667,40.0046666667, 2012/08/02,2012.0,8.0,2.0,284.0, 12-06, R/V Ryofu Maru,26.9882796507
8567,   3.8614,  34.2621,734,    40.17,153.007666667,40.0046666667, 2012/08/02,2012.0,8.0,2.0,284.0, 12-06, R/V Ryofu Maru,27.0863306593
8568,   3.3976,  34.2942,835,    41.85,153.007666667,40.0046666667, 2012/08/02,2012.0,8.0,2.0,284.0, 12-06, R/V Ryofu Maru,27.1571616542
8569,   3.1599,  34.3467,931,    42.27,153.007666667,40.0046666667, 2012/08/02,2012.0,8.0,2.0,284.0, 12-06, R/V Ryofu Maru,27.2210733188
